setting,system,kit,n_test,token_nll_mean,token_nll_std,token_ppl_mean,token_ppl_std,token_acc_mean,token_acc_std,rmse_mean,rmse_std,mae_mean,mae_std,mr_stft_sc_mean,mr_stft_sc_std,env_rms_corr_mean,env_rms_corr_std,tter_db_mae_mean,tter_db_mae_std,onset_precision_mean,onset_precision_std,onset_recall_mean,onset_recall_std,onset_f1_mean,onset_f1_std,fad
big_all_kits,dac,Shuffle (Blues),1747,6.47617181260448,0.20530728513499372,661.0617603847792,109.98048670983584,0.03247675718335982,0.05589303121233689,0.01073089856331851,0.0053813446838023,0.00530093034011513,0.0031587253597083085,0.9973984488732256,0.0038677193563080893,-0.06279770085663308,0.14595379133320674,3.0184402356674096,1.9013566154637922,0.8454493417286777,0.26563455823187304,0.13561222791152275,0.06505919241357001,0.22954023681450622,0.09527886759534966,
big_all_kits,dac,Speed Metal,1748,6.540908213065473,0.18196800086647177,702.0581620709305,96.77991883156145,0.01916508684707985,0.04947273510477568,0.017138052985261602,0.008095276753067811,0.008317549160343198,0.00452110763906926,0.9985861660029896,0.001352299921675736,-0.12983662530435422,0.14855008668608816,3.3489915062121955,1.8632988757011848,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,Studio (Live Room),1747,6.50492726507771,0.19045412526302874,678.0989477882234,97.4734616350319,0.020409368841562053,0.051888180855964396,0.011645368700675441,0.005696152034206812,0.0054083882976124,0.0029557465514426667,0.9979296720312305,0.0025605496667293007,-0.10055394005408072,0.13771428359580934,3.3629774886606776,1.9621145608454817,0.8454493417286777,0.26563455823187304,0.13561222791152275,0.06505919241357001,0.22954023681450622,0.09527886759534966,
big_all_kits,dac,Super Boom (Layered),1748,6.462055001433436,0.20349101152468635,651.3660630776417,104.59637555340508,0.03167197410715743,0.055940070732991655,0.016011587992623314,0.007133976171591665,0.007798147467238348,0.003958051085212117,0.9982149449194366,0.0017000626318782442,-0.07935003213080719,0.13831300138714556,3.250535418019527,2.0912824629328366,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,Tight Prog,1747,6.564287750394807,0.19199513851380734,720.1924246908566,111.58359950067805,0.016252316469653912,0.04668805239162751,0.032882579977922856,0.01732850324993443,0.01521434500998056,0.009859015614718565,0.9992905121563872,0.0007328469680168816,-0.1384644712688688,0.16530544378542641,4.279933666325398,2.3457934015684065,0.8454493417286777,0.26563455823187304,0.13561222791152275,0.06505919241357001,0.22954023681450622,0.09527886759534966,
big_all_kits,dac,Unplugged,1754,6.502989378051584,0.19215068319041007,677.0730429291707,99.73645206189562,0.024786867942480993,0.05373778824631737,0.013799567778966617,0.008327940070306832,0.006603648488399414,0.004002378694309632,0.9981715960995706,0.002171234535562751,-0.10701516712058134,0.15147843852077975,3.034632621596744,1.9650956410333928,0.8440706955530216,0.2659971185294924,0.13542235292341798,0.0650239315596994,0.2292137233460772,0.09526288418582797,
big_all_kits,dac,Warmer Funk,1748,6.3485654131498706,0.26224209816466837,589.1515587765676,132.1233983334601,0.05441067965080346,0.07528617317859435,0.013166879126444668,0.006332966244541766,0.005191724952166569,0.0031846037582334043,0.9989142354458576,0.00215492849509015,-0.09406736596218745,0.14440820492343023,5.866593865301658,2.992267067951481,0.8452517162471396,0.2656869999602077,0.13556642889987744,0.065068744295436,0.22946612912754139,0.09530196034688627,
big_all_kits,dac,West Coast (FUNK),1747,6.383737662347576,0.2337294518976005,606.2529189191459,118.34014359720504,0.043953972862573486,0.06703563953376017,0.0108194810623453,0.005980951205253702,0.004878349575397219,0.003268589493761961,0.9985721843527676,0.0012191823683614426,-0.1409460824230286,0.17393675649549772,5.24468298085301,2.984918849603876,0.8454493417286777,0.26563455823187304,0.13561222791152275,0.06505919241357001,0.22954023681450622,0.09527886759534966,
big_all_kits,encodec,60s Rock,1747,2.577701958780229,0.6514406951566543,16.794466403411096,15.315686939272423,0.4368670616206795,0.13601040685702284,0.012727001565690938,0.006437719835546945,0.005776973579572875,0.0036341710107425447,0.9964759883527149,0.00369890457818546,0.02932371184933962,0.18998845671005038,6.77156796942074,3.079047793039471,0.3697154305339766,0.17365402578998468,0.17347242447592345,0.07135960838346293,0.2302134050681233,0.09050367978342495,
big_all_kits,encodec,808 Simple,1754,2.7922687669844284,0.6528837158654422,20.47094247986076,15.99386947921885,0.38199282780626315,0.15505605944832138,0.01691492841248334,0.012062353194375968,0.011622104112376963,0.008519929483590977,0.9971482962883258,0.006105871863110249,0.19034945784932156,0.31085158847316363,2.905091091030225,2.3858683123713593,0.3693801922137156,0.17363580328855527,0.17335268529104184,0.07134459054106672,0.2300326333061322,0.09047422224383445,
